,real_X,real_Y,real_Z,real_R,real_G,real_B,aligned_x,aligned_y,aligned_z,aligned_R,aligned_G,aligned_B,ID
149,86.13333333333344,38.93333333333338,10.5,0.9680241989761548,0.5387982717163079,0.20410988459783563,15.026473675933833,96.09714009204646,22.628203039595995,0.9680241989761548,0.5387982717163079,0.20410988459783563,AIZR
150,86.66666666666677,51.7333333333334,18.0,1.6601919654586894,1.0454578813409865,1.1269412919397976,23.478138593886936,93.5597353781229,28.465242949921915,1.6601919654586894,1.0454578813409865,1.1269412919397976,AIAL
151,86.93333333333344,45.866666666666724,13.5,0.030248515354656516,-0.19639302363159458,0.4230440672023533,18.41033801907247,94.37636692179538,25.769360476900495,0.030248515354656516,-0.19639302363159458,0.4230440672023533,AIAR
152,86.93333333333344,49.06666666666673,13.5,-0.108929304357423,-0.009677774019428906,3.6793045859399687,18.436015507133895,93.79923285108981,27.32119063811934,-0.108929304357423,-0.009677774019428906,3.6793045859399687,SIAVR
153,87.73333333333345,41.333333333333385,7.5,0.39382265936188027,5.862614073809021,1.0049997177618653,11.671061185627355,94.58509746446546,23.714462104187863,0.39382265936188027,5.862614073809021,1.0049997177618653,FLPR
154,87.73333333333345,37.600000000000044,21.0,1.8953801527796366,0.9618250091188707,5.110085722961042,26.68779938276779,95.46626060761596,21.356990181240302,1.8953801527796366,0.9618250091188707,5.110085722961042,RICL
155,90.4000000000001,51.20000000000006,24.0,16.761357537427102,3.0803623595360734,10.082218369384,30.089037854394128,91.33795182992247,27.498762275349605,16.761357537427102,3.0803623595360734,10.082218369384,AIML
156,90.66666666666679,52.533333333333395,16.5,-0.1133949028508587,-0.12297114162264403,0.09113872507207298,21.735301568485557,90.8098450343606,28.416053976520708,-0.1133949028508587,-0.12297114162264403,0.09113872507207298,AVFR
157,90.93333333333345,13.33333333333335,25.5,-0.12753596474673845,0.18773470343510043,1.0049997177618653,31.4467224262433,97.84612987521007,9.008270589277434,-0.12753596474673845,0.18773470343510043,1.0049997177618653,M5
158,92.53333333333345,38.40000000000005,22.5,7.440164948795638,31.517970103201463,7.600777416227546,28.273192143038614,92.246054246798,21.086659962502775,7.440164948795638,31.517970103201463,7.600777416227546,FLPL
159,92.80000000000011,52.533333333333395,13.5,-0.0545978560206219,1.7996124442276247,-0.02071113262216846,18.350310779759603,89.38631782834048,28.272050464274315,-0.0545978560206219,1.7996124442276247,-0.02071113262216846,SABVR
160,93.33333333333344,48.533333333333395,19.5,0.0019663915628970433,1.5958788775935167,2.099950956242334,24.99531385577404,89.85577364554774,26.022760183926376,0.0019663915628970433,1.5958788775935167,2.099950956242334,
161,94.40000000000012,44.26666666666672,9.0,2.1759685914505136,8.31519667548549,-0.14069042859493872,13.237451632965533,89.77496209637131,24.246320480528436,2.1759685914505136,8.31519667548549,-0.14069042859493872,AQR
162,95.20000000000012,42.13333333333338,6.0,3.3254880703024217,2.1385200717788733,0.31680071866571796,9.861142974798813,89.59702876615904,23.233738417279806,3.3254880703024217,2.1385200717788733,0.31680071866571796,ADER
163,96.00000000000011,54.40000000000007,16.5,-0.048271591488254655,2.63983106748237,-0.14069042859493872,21.64707827945396,87.0298321784324,28.657388677990397,-0.048271591488254655,2.63983106748237,-0.14069042859493872,SABVL
164,98.40000000000012,37.86666666666672,25.5,12.93471176176049,0.522266192323564,1.7094575934150702,31.499100614819852,88.60074349257745,19.976175775684073,12.93471176176049,0.522266192323564,1.7094575934150702,ADEL
165,98.66666666666679,48.80000000000006,22.5,0.6781324301106203,2.7769500789163044,18.137090076116664,28.237961881944045,86.41051450511911,25.366623493336512,0.6781324301106203,2.7769500789163044,18.137090076116664,AVKL
166,98.66666666666679,44.26666666666672,4.5,0.9576044691581381,0.8329720373813084,0.5531150796588146,8.139325085129775,86.95100102440446,23.897535300310587,0.9576044691581381,0.8329720373813084,0.5531150796588146,ADAR
167,100.53333333333346,40.266666666666715,25.5,19.469370890488072,13.453755940853632,17.345450983062687,31.477078001372284,86.79055241367494,20.87448857290168,19.469370890488072,13.453755940853632,17.345450983062687,ADAL
168,101.06666666666679,50.66666666666673,12.0,2.4643718274849027,0.6749448078918453,1.6012519666732727,16.503514388653084,84.36269149175287,26.398550042464365,2.4643718274849027,0.6749448078918453,1.6012519666732727,AIMR
169,105.33333333333346,56.00000000000007,22.5,-0.12269823304551643,0.6088164903208699,0.20410988459783563,28.166733950414635,80.80777370267745,28.028366907027277,-0.12269823304551643,0.6088164903208699,0.20410988459783563,AIYL
170,105.8666666666668,51.7333333333334,9.0,-0.11078997039635453,0.48482589487529115,4.0768060852142405,13.075481850747217,81.02511060482256,26.439873471003597,-0.11078997039635453,0.48482589487529115,4.0768060852142405,AVKR
171,106.40000000000013,41.333333333333385,4.5,-0.0966489085004748,1.277879468097797,-0.14069042859493872,7.966144743325685,82.4871811829271,21.51236995829342,-0.0966489085004748,1.277879468097797,-0.14069042859493872,RMGR
172,109.0666666666668,37.600000000000044,27.0,0.19101006111834196,5.131798917123904,0.7796180496261005,32.96241220629602,81.78522870917637,18.458279321374825,0.19101006111834196,5.131798917123904,0.7796180496261005,RMGL
173,113.60000000000014,58.66666666666674,19.5,1.243030639530237,0.38077104222684466,0.8923088836939829,24.684458971112317,74.94344742585024,28.414070702669086,1.243030639530237,0.38077104222684466,0.8923088836939829,VB2
174,123.73333333333349,59.733333333333405,21.0,0.5259299481260199,2.0403000706808068,-0.21245374581229665,26.168789698320825,68.23179524445683,27.60916010479182,0.5259299481260199,2.0403000706808068,-0.21245374581229665,DB2
175,128.00000000000017,59.733333333333405,21.0,-0.12046543379879857,0.5159451031439855,-0.02071113262216846,26.086228239333547,65.47711419271019,27.07804045739877,-0.12046543379879857,0.5159451031439855,-0.02071113262216846,AVFL
176,132.00000000000017,58.93333333333341,21.0,10.332756372918617,0.04526707807998443,18.137090076116664,26.002407499517613,63.0388842243741,26.19215824766308,10.332756372918617,0.04526707807998443,18.137090076116664,RIGL
177,135.46666666666684,60.53333333333341,21.0,14.776771140302719,0.2810923282411833,0.6697304701370211,25.948165058121162,60.51213883447717,26.536538614765654,14.776771140302719,0.2810923282411833,0.6697304701370211,VB1
