worm,precision,recall,f1_score
sub-20190928-05_ses-20190928_ophys,0.6223404252008827,0.6802325577440509,0.6499999497376582
sub-20190928-08_ses-20190928_ophys,0.7483443703653349,0.61748633846039,0.6766466566406146
sub-20190928-13_ses-20190928_ophys,0.6727272723195592,0.6342857139232654,0.6529411261297616
sub-20190928-11_ses-20190928_ophys,0.7986577175847935,0.6574585631726748,0.7212120712451825
sub-20191030-03_ses-20191030_ophys,0.8768115935675279,0.6540540537005114,0.7492259567867068
sub-20190929-02_ses-20190929_ophys,0.7066666661955556,0.6385542164827986,0.6708860256529439
sub-20190929-05_ses-20190929_ophys,0.6709677415026015,0.6117647055224914,0.6399999497126666
sub-20190928-03_ses-20190928_ophys,0.6445783128647119,0.6369047615256519,0.6407185124923844
sub-20190928-07_ses-20190928_ophys,0.5131578945117728,0.6499999996388889,0.5735293621756098
sub-20191030-07_ses-20191030_ophys,0.8461538455621302,0.6722222218487655,0.7492259563841341
sub-20190929-03_ses-20190929_ophys,0.5693069304112343,0.6460674153673779,0.6052631077756274
sub-20190925-04_ses-20190925_ophys,0.6580645157044746,0.5762711861151011,0.614457781174703
sub-20190924-03_ses-20190924_ophys,0.6685393254671128,0.6329787230675645,0.6502731737257048
sub-20191104-08_ses-20191104_ophys,0.7602739720820042,0.6201117314971443,0.6830768731720747
sub-20190924-01_ses-20190924_ophys,0.6432748534249855,0.6077348062940692,0.6249999496852441
sub-20190929-06_ses-20190929_ophys,0.7852348988018558,0.6573033704172453,0.7155962802308108
sub-20190928-01_ses-20190928_ophys,0.5707070704188348,0.6569767438040833,0.6108107607275424
sub-20190929-07_ses-20190929_ophys,0.6993865026384132,0.6440677962462894,0.6705881849844327
sub-20190925-01_ses-20190925_ophys,0.7483870962913632,0.6304347822660681,0.684365731673066
sub-20190924-02_ses-20190924_ophys,0.7605633797460821,0.6067415726928418,0.6749999502109411
sub-20191104-10_ses-20191104_ophys,0.7027027022279037,0.597701149081781,0.6459626828440298
