worm,precision,recall,f1_score
sub-20230506-15-01-45_ses-20230506T150145_ophys,0.15642458097645726,0.8484848476277931,0.2641509170271178
sub-20230510-13-25-46_ses-20230510T132546_ophys,0.2506265663532264,0.8849557514292428,0.39062496544876396
sub-20221106-21-47-31_ses-20221106T214731_ophys,0.27393617013991056,0.8803418795894514,0.4178498622105038
sub-20230322-18-57-04_ses-20230322T185704_ophys,0.43612334782549633,0.8249999993125,0.570605141745222
sub-20230506-14-24-57_ses-20230506T142457_ophys,0.23273657283050214,0.8749999991586539,0.3676767343364992
sub-20230904-15-59-40_ses-20230904T155940_ophys,0.18881118876717687,0.8617021267428702,0.309751404430246
sub-20221106-21-23-19_ses-20221106T212319_ophys,0.3482758619488704,0.8938053089435352,0.501240654185424
sub-20230412-20-15-17_ses-20230412T201517_ophys,0.2492492491743996,0.8829787224649163,0.3887587476835859
sub-20230909-16-48-09_ses-20230909T164809_ophys,0.20227920222157286,0.910256409089415,0.3310023010959541
sub-20230322-22-43-03_ses-20230322T224303_ophys,0.4016393440976888,0.8235294110726644,0.5399448592127167
sub-20221028-18-48-00_ses-20221028T184800_ophys,0.3730769229334319,0.915094338759345,0.5300546033712593
sub-20230506-15-33-51_ses-20230506T153351_ophys,0.09005628516978834,0.9320388340465643,0.16424292658871587
sub-20230322-21-41-10_ses-20230322T214110_ophys,0.2819672130223058,0.8113207539515842,0.4184914457030244
sub-20230322-20-16-50_ses-20230322T201650_ophys,0.4239631334451783,0.7479674790666931,0.5411764240916994
sub-20230510-15-49-47_ses-20230510T154947_ophys,0.24649859937072865,0.82242990577343,0.37931030917899405
sub-20230506-12-56-00_ses-20230506T125600_ophys,0.24403183017399685,0.9108910882070386,0.3849372050025413
sub-20221106-21-00-09_ses-20221106T210009_ophys,0.36458333320674186,0.9051724130127824,0.5198019390035321
sub-20221215-20-02-49_ses-20221215T200249_ophys,0.23160173155160135,0.8106060599919651,0.36026932558015945
sub-20230904-15-09-05_ses-20230904T150905_ophys,0.22924901181240137,0.8656716411450212,0.36249996677929985
sub-20230510-12-53-34_ses-20230510T125334_ophys,0.10196078430372933,0.9043478253005671,0.183259893650878
sub-20230904-14-30-52_ses-20230904T143052_ophys,0.24999999994469024,0.812949639702914,0.3824026711707798
