Filename,Best_template,top1,top2,top3,top4,top5,cost
20190929_03,20191104_10,0.4550561797752809,0.5674157303370787,0.6797752808988764,0.6853932584269663,0.702247191011236,6.986822928574674
20231013-11-11-0,20231013-13-28-0,0.0429447852760736,0.0920245398773006,0.1226993865030674,0.1411042944785276,0.1533742331288343,8.929830555268966
20190929_02,20190924_03,0.2831325301204819,0.4096385542168674,0.5120481927710844,0.5602409638554217,0.5843373493975904,7.547665442757337
20221028-18-48-00,20221106-21-47-31,0.5754716981132075,0.6698113207547169,0.7452830188679245,0.8018867924528302,0.8301886792452831,4.262917915320531
2023-01-19-08,2022-08-02-01,0.4782608695652174,0.6304347826086957,0.6956521739130435,0.7391304347826086,0.7608695652173914,6.525892328896577
2023-01-23-21,2023-01-17-07,0.5544554455445545,0.6534653465346535,0.7128712871287128,0.7326732673267327,0.7326732673267327,7.086597800708268
2022-02-12-w01-NP1,2022-02-12-w00-NP1,0.7877094972067039,0.8603351955307262,0.888268156424581,0.8994413407821229,0.8994413407821229,4.060969185356468
20230909-16-48-09,20230510-13-25-46,0.6153846153846154,0.7435897435897436,0.8076923076923077,0.8205128205128205,0.8333333333333334,3.522008112063841
2023-01-05-18,2022-08-02-01,0.5955056179775281,0.6741573033707865,0.7415730337078652,0.7865168539325843,0.7865168539325843,6.788176879797105
2023-01-23-08,2022-08-02-01,0.5340909090909091,0.6363636363636364,0.6590909090909091,0.7159090909090909,0.75,6.911130830589702
2023-01-10-07,2023-01-18-01,0.5865384615384616,0.6923076923076923,0.7019230769230769,0.7115384615384616,0.7307692307692307,4.956283107404303
20221215-20-02-49,20221106-21-47-31,0.3787878787878788,0.5075757575757576,0.5303030303030303,0.5681818181818182,0.5757575757575758,3.82239560864514
2022-06-14-01,2022-06-14-07,0.6075949367088608,0.7341772151898734,0.7974683544303798,0.810126582278481,0.810126582278481,6.149088492676654
2022-02-11-w03-NP1,2022-01-22-w04-NP1,0.7797619047619048,0.8988095238095238,0.9404761904761904,0.9464285714285714,0.9523809523809524,4.203912455171838
20230904-15-09-05,20230506-15-01-45,0.4402985074626865,0.5149253731343284,0.5895522388059702,0.5970149253731343,0.6119402985074627,3.3976086149277096
20230928-16-0-0,20230928-14-27-0,0.3533333333333333,0.4333333333333333,0.4866666666666667,0.5066666666666667,0.5133333333333333,8.849454987849658
20230510-15-49-47,20230904-14-30-52,0.5233644859813084,0.6728971962616822,0.7476635514018691,0.8037383177570093,0.822429906542056,3.020971466338291
