Filename,Best_template,top1,top2,top3,top4,top5,cost
20221215-20-02-49,20221106-21-23-19,0.3636363636363636,0.4696969696969697,0.5227272727272727,0.5606060606060606,0.5833333333333334,4.063744134088308
2022-06-14-01,2022-06-14-07,0.5822784810126582,0.7088607594936709,0.7721518987341772,0.810126582278481,0.8227848101265823,6.588824300928766
2022-02-11-w03-NP1,2022-01-22-w04-NP1,0.7559523809523809,0.8928571428571429,0.9285714285714286,0.9404761904761904,0.9523809523809524,4.325667024137723
20230904-15-09-05,20230506-12-56-00,0.3880597014925373,0.5,0.5447761194029851,0.5970149253731343,0.6194029850746269,3.620946109877793
20230928-16-0-0,20230928-14-27-0,0.3533333333333333,0.4333333333333333,0.48,0.5066666666666667,0.52,8.793877188924796
20230510-15-49-47,20230904-14-30-52,0.5233644859813084,0.6822429906542056,0.7663551401869159,0.8037383177570093,0.8691588785046729,3.218785403149703
2023-01-09-22,2022-12-21-06,0.4166666666666667,0.5208333333333334,0.5729166666666666,0.5833333333333334,0.6145833333333334,5.859139039913407
2022-02-22-w04-NP1,2022-04-26-w00-NP1,0.8103448275862069,0.9022988505747126,0.9252873563218392,0.9252873563218392,0.9252873563218392,4.6825250635665565
20191104_08,20191030_03,0.5027932960893855,0.6480446927374302,0.6703910614525139,0.6927374301675978,0.7262569832402235,6.317896565063361
2022-02-12-w00-NP1,2022-02-12-w01-NP1,0.7828571428571428,0.8742857142857143,0.9028571428571428,0.9028571428571428,0.9085714285714286,4.1110420218958605
2022-06-14-07,2023-01-17-14,0.5842696629213483,0.6629213483146067,0.7415730337078652,0.7640449438202247,0.7640449438202247,6.551614474085533
2022-06-14-13,2022-06-14-07,0.5918367346938775,0.6632653061224489,0.7040816326530612,0.7244897959183674,0.7244897959183674,6.609422801900261
20230506-15-33-51,20230510-12-53-34,0.6019417475728155,0.7184466019417476,0.7475728155339806,0.7669902912621359,0.7961165048543689,3.378632779045449
20230322-18-57-04,20230506-15-01-45,0.4833333333333333,0.6,0.6416666666666667,0.6416666666666667,0.6583333333333333,3.835403272589111
2022-06-28-01,2022-06-28-07,0.4285714285714285,0.5714285714285714,0.6233766233766234,0.6493506493506493,0.6883116883116883,8.0783356737677
20_YAaLR,7_YAaLR,0.4948453608247423,0.5927835051546392,0.6804123711340206,0.7371134020618557,0.7680412371134021,8.280647620869997
2022-04-01-w00-NP1,2022-01-22-w04-NP1,0.7289156626506024,0.8253012048192772,0.8674698795180723,0.9036144578313252,0.9096385542168676,4.22898974332821
2023-03-07-01,2022-08-02-01,0.5568181818181818,0.7386363636363636,0.8068181818181818,0.8181818181818182,0.8636363636363636,7.058916529415063
20230904-15-59-40,20230510-12-53-34,0.5851063829787234,0.6276595744680851,0.648936170212766,0.6702127659574468,0.7021276595744681,3.522224262337601
20230918-13-21-0,20230928-14-27-0,0.2751677852348993,0.3154362416107382,0.348993288590604,0.3892617449664429,0.436241610738255,9.765216661972849
20190928_05,20190925_01,0.4069767441860465,0.5755813953488372,0.6046511627906976,0.6395348837209303,0.6802325581395349,7.185267973908105
20190928_11,20190928_03,0.425414364640884,0.569060773480663,0.6408839779005525,0.6629834254143646,0.6906077348066298,8.118978670922036
20190928_07,20190925_01,0.5388888888888889,0.6388888888888888,0.6944444444444444,0.7166666666666667,0.7555555555555555,6.079307978851757
20190928_13,20190928_11,0.4171428571428571,0.5428571428571428,0.6228571428571429,0.6971428571428572,0.7542857142857143,7.989566986778207
62_YAaLR,56_YAaDV,0.0634920634920634,0.1216931216931216,0.1957671957671957,0.2222222222222222,0.2486772486772486,8.805061100195118
20230510-12-53-34,20230506-15-33-51,0.5478260869565217,0.7217391304347827,0.7478260869565218,0.8173913043478261,0.8173913043478261,3.1049930334886606
2023-01-06-01,2023-01-10-07,0.4025974025974026,0.4545454545454545,0.5584415584415584,0.6363636363636364,0.6753246753246753,6.863645876361977
7_YAaLR,20_YAaLR,0.53125,0.625,0.6927083333333334,0.71875,0.7447916666666666,8.331388645190769
2023-01-18-01,2022-08-02-01,0.6777777777777778,0.7222222222222222,0.7666666666666667,0.7888888888888889,0.8,4.849394031694952
20230506-15-01-45,20230510-13-25-46,0.5656565656565656,0.797979797979798,0.8181818181818182,0.8484848484848485,0.8787878787878788,3.224493574689234
2022-04-26-w00-NP1,2022-02-22-w04-NP1,0.8,0.9222222222222224,0.95,0.9777777777777776,0.9777777777777776,4.629200455750924
55_YAaDV,38_YAaDV,0.4375,0.5677083333333334,0.6197916666666666,0.6510416666666666,0.6666666666666666,6.756418902371972
9,3,0.752,0.848,0.888,0.888,0.888,4.209671132910188
20190924_02,20190929_06,0.4943820224719101,0.6123595505617978,0.6460674157303371,0.7078651685393258,0.7359550561797753,9.66990234675423
2022-07-20-01,2022-08-02-01,0.5051546391752577,0.6494845360824743,0.7319587628865979,0.7628865979381443,0.7628865979381443,6.3473114660118455
20221106-21-23-19,20221215-20-02-49,0.3805309734513274,0.5221238938053098,0.5486725663716814,0.5929203539823009,0.6194690265486725,4.326030235140918
20190924_03,20190929_02,0.25,0.3617021276595745,0.4361702127659574,0.4734042553191489,0.5372340425531915,7.291976901560949
2023-01-16-01,2022-08-02-01,0.6,0.6588235294117647,0.6941176470588235,0.7411764705882353,0.7411764705882353,5.966753709305127
8,9,0.7372881355932204,0.847457627118644,0.8728813559322034,0.8983050847457628,0.9152542372881356,3.994136128839176
2023-01-16-15,2022-08-02-01,0.5274725274725275,0.6923076923076923,0.7582417582417582,0.7912087912087912,0.7912087912087912,6.368945266848227
2022-04-26-w01-NP1,2022-03-05-w00-NP1,0.7333333333333333,0.8444444444444444,0.9,0.9222222222222224,0.9277777777777778,4.9178825437747244
20190928_03,20190928_11,0.4761904761904761,0.5952380952380952,0.6726190476190477,0.7023809523809523,0.7321428571428571,6.900525662788877
20190928_01,20190928_07,0.5116279069767442,0.622093023255814,0.7151162790697675,0.75,0.7616279069767442,7.621113107726853
20230904-14-30-52,20230510-15-49-47,0.5539568345323741,0.6402877697841727,0.6474820143884892,0.6618705035971223,0.6690647482014388,3.0281594987897926
20230322-21-41-10,20230322-22-43-03,0.660377358490566,0.8207547169811321,0.8679245283018868,0.8962264150943396,0.8962264150943396,4.394606902222768
20190924_01,20190925_01,0.4751381215469613,0.5966850828729282,0.6519337016574586,0.7071823204419889,0.7292817679558011,6.676723016631111
20231013-13-28-0,20231013-9-30-0,0.2662337662337662,0.3441558441558441,0.435064935064935,0.4675324675324675,0.5324675324675324,8.375526383514032
70_YAaLR,11_YAaLR,0.4196891191709844,0.5595854922279793,0.616580310880829,0.6632124352331606,0.694300518134715,8.910438252742651
2022-01-22-w04-NP1,2022-04-01-w00-NP1,0.7352941176470589,0.8352941176470589,0.8647058823529412,0.8823529411764706,0.888235294117647,4.108469197011033
20230918-9-54-0,20231013-13-28-0,0.0266666666666666,0.0533333333333333,0.0866666666666666,0.1,0.1266666666666666,9.787750638330524
