Filename,Best_template,top1,top2,top3,top4,top5,cost
20230510-13-25-46,20230909-16-48-09,0.6283185840707964,0.7345132743362832,0.7610619469026548,0.7964601769911505,0.8141592920353983,4.377525727141927
56_YAaDV,70_YAaLR,0.0510204081632653,0.1071428571428571,0.1632653061224489,0.1785714285714285,0.2346938775510204,11.36738605577195
20190928_08,20190929_06,0.0382513661202185,0.0655737704918032,0.0928961748633879,0.1475409836065573,0.174863387978142,8.468226088558543
3,9,0.7521367521367521,0.8461538461538461,0.8974358974358975,0.905982905982906,0.9316239316239316,5.173465385325672
2023-01-16-22,2023-01-17-01,0.532608695652174,0.6086956521739131,0.6956521739130435,0.7391304347826086,0.782608695652174,7.449650116713413
2,1,0.6115702479338843,0.8181818181818182,0.859504132231405,0.8760330578512396,0.8842975206611571,3.7841647487657686
2023-01-13-07,2023-01-17-14,0.5595238095238095,0.6666666666666666,0.7142857142857143,0.7380952380952381,0.7738095238095238,7.421667589756048
20191104_10,20191030_07,0.396551724137931,0.5459770114942529,0.5747126436781609,0.6379310344827587,0.6781609195402298,5.937087745359801
20190929_06,20190925_01,0.3370786516853932,0.5168539325842697,0.5393258426966292,0.5561797752808989,0.5898876404494382,5.468500467020879
20230928-14-27-0,20230928-11-14-0,0.3766233766233766,0.4935064935064935,0.551948051948052,0.564935064935065,0.577922077922078,17.379887617389944
64_YAaDV,38_YAaDV,0.6510416666666666,0.7239583333333334,0.765625,0.78125,0.8020833333333334,9.917034556541578
2023-01-23-15,2023-01-17-07,0.5784313725490197,0.6568627450980392,0.6568627450980392,0.6862745098039216,0.7156862745098039,5.387393450814689
20190929_07,20190924_01,0.1751412429378531,0.2655367231638418,0.3389830508474576,0.4067796610169492,0.4350282485875706,6.888855312604654
2023-01-17-07,2022-08-02-01,0.6046511627906976,0.6744186046511628,0.7209302325581395,0.7441860465116279,0.7674418604651163,4.494737341706133
20191030_03,20191104_08,0.5135135135135135,0.5945945945945946,0.6324324324324324,0.6864864864864865,0.6972972972972973,9.987769338686464
20190929_05,20190924_01,0.2941176470588235,0.4117647058823529,0.488235294117647,0.5294117647058824,0.5705882352941176,6.145861748326715
2022-03-05-w00-NP1,2022-02-12-w01-NP1,0.6071428571428571,0.7440476190476191,0.7916666666666666,0.8273809523809523,0.8511904761904762,4.231821880246597
20190925_04,20190929_06,0.0225988700564971,0.0564971751412429,0.096045197740113,0.1412429378531073,0.192090395480226,8.183921572978536
11_YAaLR,70_YAaLR,0.3402061855670103,0.4432989690721649,0.5103092783505154,0.5309278350515464,0.5876288659793815,6.717788916476996
76_YAaDV,56_YAaDV,0.5595854922279793,0.6735751295336787,0.7150259067357513,0.7461139896373057,0.7564766839378239,11.746737351676945
2022-07-15-12,2022-08-02-01,0.5319148936170213,0.6808510638297872,0.7659574468085106,0.7978723404255319,0.8404255319148937,4.711070016848102
20191030_07,20191104_10,0.4444444444444444,0.5555555555555556,0.6166666666666667,0.6444444444444445,0.6833333333333333,5.515949439085922
20190925_01,20190928_07,0.4130434782608695,0.5217391304347826,0.6195652173913043,0.6467391304347826,0.6684782608695652,5.658723740649737
2023-01-17-01,2023-01-16-22,0.4895833333333333,0.625,0.6666666666666666,0.6875,0.6979166666666666,7.169076779579667
20230928-11-14-0,20230928-14-27-0,0.4076433121019108,0.5031847133757962,0.5222929936305732,0.5477707006369427,0.554140127388535,15.477582346853328
2023-01-09-15,2023-01-17-07,0.5392156862745098,0.6176470588235294,0.6372549019607843,0.6568627450980392,0.6666666666666666,7.140825862114398
20190929_03,20190929_02,0.2134831460674157,0.3089887640449438,0.3764044943820224,0.4213483146067415,0.4662921348314606,5.409685097322337
20231013-11-11-0,20230928-14-27-0,0.3803680981595092,0.5153374233128835,0.5828220858895705,0.6073619631901841,0.6196319018404908,15.645704194906534
20190929_02,20190929_03,0.1987951807228915,0.3433734939759036,0.4096385542168674,0.4759036144578313,0.536144578313253,5.684558084500456
20221028-18-48-00,20221106-21-47-31,0.5660377358490566,0.7358490566037735,0.7924528301886793,0.8207547169811321,0.8301886792452831,6.9777961532641095
2023-01-19-08,2022-12-21-06,0.2934782608695652,0.4239130434782608,0.5217391304347826,0.5869565217391305,0.6304347826086957,8.00175064950743
2023-01-23-21,2023-01-17-07,0.594059405940594,0.6732673267326733,0.7227722772277227,0.7326732673267327,0.7425742574257426,6.46383566901352
2022-02-12-w01-NP1,2022-02-12-w00-NP1,0.6536312849162011,0.7877094972067039,0.8435754189944135,0.8770949720670391,0.8770949720670391,3.666519902619664
20230909-16-48-09,20230510-13-25-46,0.6923076923076923,0.8076923076923077,0.8205128205128205,0.8333333333333334,0.8589743589743589,4.372351023106082
2023-01-05-18,2023-01-10-07,0.3033707865168539,0.4831460674157303,0.5842696629213483,0.6292134831460674,0.6741573033707865,6.964512164076972
2023-01-23-08,2022-12-21-06,0.4431818181818182,0.6022727272727273,0.6931818181818182,0.7159090909090909,0.7272727272727273,7.808435411342374
2023-01-10-07,2023-01-18-01,0.5192307692307693,0.625,0.6346153846153846,0.7019230769230769,0.7019230769230769,4.448879042604201
20221215-20-02-49,20221106-21-00-09,0.4772727272727273,0.5681818181818182,0.5984848484848485,0.6287878787878788,0.6439393939393939,6.155767540339099
2022-06-14-01,2022-06-14-07,0.4683544303797468,0.6329113924050633,0.7088607594936709,0.7468354430379747,0.7721518987341772,5.26656013919022
2022-02-11-w03-NP1,2022-01-22-w04-NP1,0.8273809523809523,0.8988095238095238,0.9523809523809524,0.9523809523809524,0.9523809523809524,7.248009583301424
20230904-15-09-05,20230909-16-48-09,0.4402985074626865,0.5149253731343284,0.5895522388059702,0.6194029850746269,0.6268656716417911,3.600248422699792
20230928-16-0-0,20230928-14-27-0,0.42,0.4866666666666667,0.5266666666666666,0.56,0.5933333333333334,16.27221383120032
20230510-15-49-47,20230510-12-53-34,0.5514018691588785,0.6915887850467289,0.7476635514018691,0.7757009345794392,0.7850467289719626,2.8977203824943403
2023-01-09-22,2022-12-21-06,0.3125,0.46875,0.5416666666666666,0.5520833333333334,0.5625,6.203164508700901
2022-02-22-w04-NP1,2022-04-01-w00-NP1,0.7988505747126436,0.8563218390804598,0.8908045977011494,0.9080459770114944,0.9195402298850576,6.410975359633004
20191104_08,20191030_03,0.5363128491620112,0.6368715083798883,0.6759776536312849,0.7150837988826816,0.7374301675977654,9.361636422049834
2022-02-12-w00-NP1,2022-02-12-w01-NP1,0.6571428571428571,0.8685714285714285,0.88,0.8857142857142857,0.8857142857142857,3.725063922714309
2022-06-14-07,2023-01-17-14,0.4044943820224719,0.550561797752809,0.6741573033707865,0.7078651685393258,0.7303370786516854,6.261354873539518
2022-06-14-13,2022-08-02-01,0.5408163265306123,0.673469387755102,0.7857142857142857,0.8061224489795918,0.8163265306122449,6.2903435186635495
20230506-15-33-51,20230510-12-53-34,0.3689320388349514,0.4854368932038835,0.5436893203883495,0.5728155339805825,0.6116504854368932,3.4418082263172978
20230322-18-57-04,20230506-15-01-45,0.525,0.6,0.65,0.675,0.7,5.147775383861099
2022-06-28-01,2023-01-17-14,0.3246753246753247,0.4155844155844156,0.5194805194805194,0.5714285714285714,0.6103896103896104,7.691707284310354
20_YAaLR,70_YAaLR,0.4742268041237113,0.5721649484536082,0.634020618556701,0.6649484536082474,0.6855670103092784,7.158475917607979
2022-04-01-w00-NP1,2022-02-12-w01-NP1,0.5481927710843374,0.6807228915662651,0.7409638554216867,0.7530120481927711,0.7710843373493976,6.850040108051412
2023-03-07-01,2022-08-02-01,0.4545454545454545,0.5909090909090909,0.7159090909090909,0.7727272727272727,0.8068181818181818,6.612836095452314
20230904-15-59-40,20230904-14-30-52,0.3191489361702128,0.4680851063829787,0.5531914893617021,0.6170212765957447,0.6808510638297872,3.211316038487656
20230918-13-21-0,20231013-9-30-0,0.1409395973154362,0.261744966442953,0.3355704697986577,0.3892617449664429,0.4563758389261745,16.93801663992994
20190928_05,20190929_03,0.3081395348837209,0.4302325581395348,0.5406976744186046,0.5872093023255814,0.6104651162790697,6.814491186912503
20190928_11,20190925_01,0.0165745856353591,0.0552486187845303,0.1104972375690607,0.1325966850828729,0.154696132596685,10.814564973659476
20190928_07,20190925_01,0.4666666666666667,0.6,0.6388888888888888,0.6944444444444444,0.7166666666666667,5.505158574405725
20190928_13,20190925_01,0.0285714285714285,0.0571428571428571,0.0857142857142857,0.1028571428571428,0.1428571428571428,9.84734983545518
62_YAaLR,70_YAaLR,0.238095238095238,0.3862433862433862,0.4814814814814814,0.5238095238095238,0.5608465608465608,8.272464396718533
20230510-12-53-34,20230510-15-49-47,0.5565217391304348,0.6956521739130435,0.7304347826086957,0.782608695652174,0.7913043478260869,2.844370473738418
