worm,precision,recall,f1_score
sub-2022-04-26-w01-NP1_ses-20220426_ophys,0.5692307683550296,0.20555555544135803,0.30204077709621496
sub-2022-03-05-w00-NP1_ses-20220305_ophys,0.3783783778670563,0.16666666656746032,0.2314049160303336
sub-2022-02-12-w00-NP1_ses-20220212_ophys,0.6235294110311419,0.30285714268408165,0.4076922633698273
sub-2022-02-11-w03-NP1_ses-20220211_ophys,0.3962264143467426,0.12499999992559524,0.1900452122356287
sub-2022-02-22-w04-NP1_ses-20220222_ophys,0.32203389775926455,0.1091954022360946,0.16309009079556586
sub-2022-04-01-w00-NP1_ses-20220401_ophys,0.37142857107482996,0.2349397588946146,0.2878228305497008
sub-2022-04-26-w00-NP1_ses-20220426_ophys,0.4807692303069527,0.2777777776234568,0.3521126293890163
sub-2022-02-12-w01-NP1_ses-20220212_ophys,0.4637681152699013,0.17877094962079837,0.25806447575768054
sub-2022-01-22-w04-NP1_ses-20220122_ophys,0.31249999934895833,0.08823529406574394,0.1376146444322954
sub-2021-12-03-w00-NP1_ses-20211203_ophys,0.2424242416896235,0.046511627879935104,0.07804875339917647
