worm,precision,recall,f1_score
sub-2022-04-26-w01-NP1_ses-20220426_ophys,0.6615384605207101,0.23888888875617284,0.35102036889296556
sub-2022-03-05-w00-NP1_ses-20220305_ophys,0.48648648582907233,0.21428571415816328,0.29752061845502964
sub-2022-02-12-w00-NP1_ses-20220212_ophys,0.7176470579792388,0.3485714283722449,0.4692307248609509
sub-2022-02-11-w03-NP1_ses-20220211_ophys,0.5283018857956568,0.16666666656746032,0.2533936284678908
sub-2022-02-22-w04-NP1_ses-20220222_ophys,0.4067796603274921,0.13793103440348792,0.20600854569434648
sub-2022-04-01-w00-NP1_ses-20220401_ophys,0.457142856707483,0.28915662633183337,0.35424349470732247
sub-2022-04-26-w00-NP1_ses-20220426_ophys,0.538461537943787,0.3111111109382716,0.39436615048602014
sub-2022-02-12-w01-NP1_ses-20220212_ophys,0.594202897689561,0.2290502792016479,0.3306451208604367
sub-2022-01-22-w04-NP1_ses-20220122_ophys,0.37499999921875,0.10588235287889274,0.16513758018686006
sub-2021-12-03-w00-NP1_ses-20211203_ophys,0.3333333323232323,0.06395348833491077,0.10731704605354632
