Filename,Best_template,top1,top2,top3,top4,top5,cost
20191030_03,20191104_08,0.4972972972972973,0.5891891891891892,0.6432432432432432,0.6972972972972973,0.7189189189189189,7.903233354411131
20190929_05,20191104_10,0.5058823529411764,0.6764705882352942,0.7294117647058823,0.7705882352941177,0.8,7.305779199115663
2022-03-05-w00-NP1,2022-02-12-w01-NP1,0.7321428571428571,0.8392857142857143,0.8869047619047619,0.8988095238095238,0.9047619047619048,4.596155939009765
20190925_04,20190928_08,0.423728813559322,0.5819209039548022,0.6610169491525424,0.7005649717514124,0.7401129943502824,9.15405153976349
11_YAaLR,70_YAaLR,0.4381443298969072,0.5773195876288659,0.6288659793814433,0.6804123711340206,0.7061855670103093,9.329080217160843
76_YAaDV,64_YAaDV,0.4145077720207253,0.5440414507772021,0.6269430051813472,0.6994818652849741,0.7150259067357513,8.097120830192317
2022-07-15-12,2022-08-02-01,0.5425531914893617,0.6702127659574468,0.723404255319149,0.7872340425531915,0.8191489361702128,6.490966411836773
20191030_07,20191104_10,0.5111111111111111,0.6111111111111112,0.6833333333333333,0.7333333333333333,0.7444444444444445,6.66076001265305
20190925_01,20190928_07,0.5597826086956522,0.6358695652173914,0.6630434782608695,0.6847826086956522,0.7065217391304348,6.763496725054964
2023-01-17-01,2022-08-02-01,0.5208333333333334,0.625,0.7083333333333334,0.7291666666666666,0.75,8.615365771152144
20230928-11-14-0,20230928-14-27-0,0.3630573248407643,0.4331210191082802,0.5222929936305732,0.5414012738853503,0.5605095541401274,11.674060281985
2023-01-09-15,2023-01-09-08,0.2745098039215686,0.3431372549019608,0.3725490196078431,0.3823529411764705,0.3823529411764705,6.715938810489588
20190929_03,20191104_10,0.4606741573033708,0.5842696629213483,0.6629213483146067,0.6910112359550562,0.7191011235955056,6.932616889667063
20231013-11-11-0,20231013-13-28-0,0.0674846625766871,0.1226993865030674,0.1533742331288343,0.1840490797546012,0.2208588957055214,10.101503109654107
20190929_02,20190925_01,0.2831325301204819,0.4216867469879518,0.4759036144578313,0.4879518072289157,0.5060240963855421,8.285461710015582
20221028-18-48-00,20221106-21-47-31,0.5849056603773585,0.6886792452830188,0.7547169811320755,0.7924528301886793,0.839622641509434,4.871543996542605
2023-01-19-08,2022-08-02-01,0.4456521739130434,0.5760869565217391,0.6739130434782609,0.717391304347826,0.7391304347826086,7.140667232526442
2023-01-23-21,2023-01-17-07,0.5346534653465347,0.6534653465346535,0.7128712871287128,0.7326732673267327,0.7425742574257426,7.344063326654093
2022-02-12-w01-NP1,2022-03-05-w00-NP1,0.7653631284916201,0.8212290502793296,0.8268156424581006,0.8324022346368715,0.8379888268156425,4.162114533720573
20230909-16-48-09,20230510-13-25-46,0.5897435897435898,0.7564102564102564,0.8076923076923077,0.8205128205128205,0.8461538461538461,3.820886130282479
2023-01-05-18,2022-08-02-01,0.5955056179775281,0.6966292134831461,0.7303370786516854,0.7640449438202247,0.7865168539325843,7.415475808054665
2023-01-23-08,2022-08-02-01,0.5454545454545454,0.6363636363636364,0.6590909090909091,0.6818181818181818,0.7272727272727273,7.4717437725443805
2023-01-10-07,2023-01-18-01,0.5865384615384616,0.6538461538461539,0.6826923076923077,0.7211538461538461,0.7307692307692307,5.243834947998112
20221215-20-02-49,20221106-21-23-19,0.4621212121212121,0.5378787878787878,0.5681818181818182,0.5984848484848485,0.6136363636363636,4.512745277271495
2022-06-14-01,2022-06-14-07,0.5949367088607594,0.6962025316455697,0.7848101265822784,0.810126582278481,0.8227848101265823,6.80231245340321
2022-02-11-w03-NP1,2022-04-01-w00-NP1,0.75,0.8392857142857143,0.8690476190476191,0.875,0.8869047619047619,4.812940936326651
20230904-15-09-05,20230506-12-56-00,0.5074626865671642,0.582089552238806,0.6194029850746269,0.6194029850746269,0.6417910447761194,3.289308147020971
20230928-16-0-0,20230928-14-27-0,0.3933333333333333,0.4933333333333333,0.5266666666666666,0.56,0.56,10.40151316320169
20230510-15-49-47,20230904-14-30-52,0.5327102803738317,0.6635514018691588,0.7383177570093458,0.8130841121495327,0.8411214953271028,3.2410260060387324
2023-01-09-22,2022-12-21-06,0.40625,0.53125,0.5729166666666666,0.6041666666666666,0.6041666666666666,6.564871362559618
2022-02-22-w04-NP1,2022-04-01-w00-NP1,0.6379310344827587,0.7758620689655172,0.8275862068965517,0.8448275862068966,0.867816091954023,5.521698476154237
20191104_08,20191030_03,0.5139664804469274,0.6424581005586593,0.6927374301675978,0.7150837988826816,0.7486033519553073,7.157386170930492
2022-02-12-w00-NP1,2022-02-12-w01-NP1,0.8,0.88,0.8971428571428571,0.9085714285714286,0.9085714285714286,4.363706563233083
2022-06-14-07,2023-01-17-14,0.5730337078651685,0.6629213483146067,0.7528089887640449,0.7865168539325843,0.7865168539325843,6.918659744610394
2022-06-14-13,2022-06-14-07,0.6020408163265306,0.6836734693877551,0.6938775510204082,0.7142857142857143,0.7346938775510204,6.959196272484207
20230506-15-33-51,20230510-12-53-34,0.5825242718446602,0.6699029126213593,0.7475728155339806,0.7864077669902912,0.7961165048543689,2.9075631106956363
20230322-18-57-04,20230506-12-56-00,0.4083333333333333,0.5083333333333333,0.5916666666666667,0.625,0.6666666666666666,3.9521797713104
2022-06-28-01,2022-06-28-07,0.4805194805194805,0.5844155844155844,0.6233766233766234,0.6623376623376623,0.6883116883116883,8.452981040739735
20_YAaLR,7_YAaLR,0.5154639175257731,0.6134020618556701,0.6855670103092784,0.7319587628865979,0.7525773195876289,8.76431695896296
2022-04-01-w00-NP1,2022-01-22-w04-NP1,0.7409638554216867,0.8253012048192772,0.891566265060241,0.8975903614457831,0.9096385542168676,4.63891799179345
2023-03-07-01,2022-08-02-01,0.5568181818181818,0.75,0.8181818181818182,0.8181818181818182,0.8522727272727273,7.350461392835538
20230904-15-59-40,20230904-14-30-52,0.4680851063829787,0.6595744680851063,0.6914893617021277,0.7340425531914894,0.7978723404255319,3.4874075662830424
20230918-13-21-0,20231013-9-30-0,0.1006711409395973,0.174496644295302,0.1946308724832214,0.2348993288590604,0.2818791946308724,12.099966036451455
20190928_05,20190929_03,0.4011627906976744,0.5523255813953488,0.6395348837209303,0.686046511627907,0.6976744186046512,7.612860178623863
20190928_11,20190928_03,0.4419889502762431,0.6022099447513812,0.6464088397790055,0.6795580110497238,0.7016574585635359,8.703647330444753
20190928_07,20190925_01,0.5444444444444444,0.6333333333333333,0.6944444444444444,0.7333333333333333,0.7555555555555555,6.363868557024057
20190928_13,20190928_11,0.4857142857142857,0.6114285714285714,0.6971428571428572,0.7542857142857143,0.7714285714285715,8.484306301293294
62_YAaLR,76_YAaDV,0.074074074074074,0.1428571428571428,0.1904761904761904,0.238095238095238,0.2751322751322751,9.47349730232396
20230510-12-53-34,20230506-15-33-51,0.5652173913043478,0.7130434782608696,0.7478260869565218,0.8,0.8,3.0954571192538958
2023-01-06-01,2023-01-10-07,0.3506493506493506,0.4675324675324675,0.5714285714285714,0.6363636363636364,0.7012987012987013,7.38040027821442
7_YAaLR,20_YAaLR,0.5260416666666666,0.640625,0.6822916666666666,0.7083333333333334,0.7552083333333334,8.94894920853381
2023-01-18-01,2022-08-02-01,0.6777777777777778,0.7444444444444445,0.7555555555555555,0.7777777777777778,0.7888888888888889,5.091385850400355
20230506-15-01-45,20230510-13-25-46,0.5757575757575758,0.7272727272727273,0.7878787878787878,0.8585858585858586,0.8888888888888888,3.526214774171226
2022-04-26-w00-NP1,2022-02-22-w04-NP1,0.8111111111111111,0.9111111111111112,0.95,0.9611111111111112,0.9777777777777776,5.263490072945769
55_YAaDV,76_YAaDV,0.421875,0.5260416666666666,0.5989583333333334,0.6354166666666666,0.671875,8.22438640776962
9,3,0.744,0.848,0.88,0.888,0.888,4.169351004174056
20190924_02,20191104_10,0.4438202247191011,0.6235955056179775,0.6741573033707865,0.7247191011235955,0.7528089887640449,9.835060454651924
2022-07-20-01,2022-08-02-01,0.5257731958762887,0.6288659793814433,0.711340206185567,0.7319587628865979,0.7628865979381443,6.476601442736696
20221106-21-23-19,20221215-20-02-49,0.3982300884955752,0.5398230088495575,0.6194690265486725,0.6194690265486725,0.6371681415929203,4.533699751599888
20190924_03,20190929_02,0.2765957446808511,0.3829787234042553,0.4308510638297872,0.4946808510638298,0.5372340425531915,8.065822778020669
2023-01-16-01,2022-08-02-01,0.6,0.6705882352941176,0.7176470588235294,0.7411764705882353,0.7647058823529411,6.08388265104597
8,9,0.7457627118644068,0.847457627118644,0.8813559322033898,0.9067796610169492,0.9152542372881356,4.800950816147095
2023-01-16-15,2022-08-02-01,0.5164835164835165,0.6813186813186813,0.7582417582417582,0.7802197802197802,0.7912087912087912,6.876195764441524
2022-04-26-w01-NP1,2022-03-05-w00-NP1,0.7444444444444445,0.85,0.9166666666666666,0.9444444444444444,0.95,5.270351060545258
20190928_03,20190928_11,0.4821428571428571,0.6428571428571429,0.7142857142857143,0.7380952380952381,0.7797619047619048,7.370405212431698
20190928_01,20190925_01,0.4069767441860465,0.5232558139534884,0.563953488372093,0.6569767441860465,0.7034883720930233,7.906996749028492
20230904-14-30-52,20230506-15-33-51,0.4820143884892086,0.539568345323741,0.6187050359712231,0.6187050359712231,0.6330935251798561,2.9005422971742
20230322-21-41-10,20230322-22-43-03,0.6792452830188679,0.8113207547169812,0.8773584905660378,0.8773584905660378,0.8867924528301887,4.411440434467286
20190924_01,20190925_01,0.4640883977900552,0.5911602209944752,0.6629834254143646,0.712707182320442,0.7458563535911602,6.989685762237073
20231013-13-28-0,20231013-11-11-0,0.0649350649350649,0.1038961038961039,0.1493506493506493,0.2012987012987013,0.2272727272727272,10.491551511942925
70_YAaLR,7_YAaLR,0.4922279792746113,0.6528497409326425,0.7046632124352331,0.7564766839378239,0.7772020725388601,8.873669641853274
2022-01-22-w04-NP1,2022-04-01-w00-NP1,0.7176470588235294,0.8176470588235294,0.8588235294117647,0.888235294117647,0.8941176470588236,4.489130802632012
20230918-9-54-0,20230918-17-21-0,0.3133333333333333,0.4333333333333333,0.4933333333333333,0.52,0.5333333333333333,11.251088851051003
