worm,precision,recall,f1_score
sub-2022-12-21-06-SWF702_ses-20221221_behavior+image+ophys,0.6623376614774836,0.7611940287146358,0.708333282590667
sub-2023-01-19-22-SWF702_ses-20230119_behavior+image+ophys,0.2016806721841678,0.4999999994791667,0.2874251085661072
sub-2023-01-09-22-SWF702_ses-20230109_behavior+image+ophys,0.7761194018266875,0.5416666661024306,0.6380367606157589
sub-2023-01-17-01-SWF702_ses-20230117_behavior+image+ophys,0.5566037730598078,0.6145833326931424,0.5841583653857507
sub-2022-06-14-13-SWF702_ses-20220614_behavior+image+ophys,0.6753246744476303,0.5306122443565181,0.5942856643265346
sub-2022-07-15-12-SWF702_ses-20220715_behavior+image+ophys,0.7341772142605353,0.6170212759393391,0.6705201808145982
sub-2023-01-18-01-SWF702_ses-20230118_behavior+image+ophys,0.4999999995192308,0.5777777771358025,0.5360824239345353
sub-2023-01-16-22-SWF702_ses-20230116_behavior+image+ophys,0.5566037730598078,0.6413043471290171,0.5959595456075952
sub-2023-01-09-15-SWF702_ses-20230109_behavior+image+ophys,0.5128205123822047,0.5882352935409458,0.5479451552136155
sub-2023-01-10-07-SWF702_ses-20230110_behavior+image+ophys,0.5701754380963374,0.6249999993990385,0.5963302247874801
sub-2023-01-10-14-SWF702_ses-20230110_behavior+image+ophys,0.5520833327582466,0.5463917520140291,0.5492227473596653
sub-2023-01-05-18-SWF702_ses-20230105_behavior+image+ophys,0.4915254233122666,0.6516853925261963,0.5603864238698729
sub-2022-07-26-01-SWF702_ses-20220726_behavior+image+ophys,0.2686567160169303,0.2535211264034914,0.26086951488133703
sub-2023-01-19-15-SWF702_ses-20230119_behavior+image+ophys,0.05714285710204082,0.12499999980468751,0.07843132941178833
sub-2022-06-14-07-SWF702_ses-20220614_behavior+image+ophys,0.5999999993684211,0.6404494374826412,0.6195651667710342
sub-2023-03-07-01-SWF702_ses-20230307_behavior+image+ophys,0.6785714273596939,0.43181818132747934,0.5277777295138931
sub-2022-07-15-06-SWF702_ses-20220715_behavior+image+ophys,0.32989690687639495,0.450704224717318,0.3809523316964349
sub-2023-01-23-08-SWF702_ses-20230123_behavior+image+ophys,0.1722222221743827,0.7045454537448348,0.27678568259327524
sub-2022-06-28-01-SWF702_ses-20220628_behavior+image+ophys,0.505050504540353,0.6493506485073369,0.5681817683174112
sub-2022-06-28-07-SWF702_ses-20220628_behavior+image+ophys,0.7368421039704525,0.4883720924553813,0.5874125386473704
sub-2022-08-02-01-SWF702_ses-20220802_behavior+image+ophys,0.5564516124544745,0.6052631573638043,0.5798318823741304
sub-2023-01-23-21-SWF702_ses-20230123_behavior+image+ophys,0.3646408837764415,0.6534653458876581,0.4680850600749504
sub-2022-07-20-01-SWF702_ses-20220720_behavior+image+ophys,0.62499999921875,0.5154639169943671,0.5649717012352816
sub-2023-01-06-01-SWF702_ses-20230106_behavior+image+ophys,0.2804878047070196,0.5974025966267499,0.3817426947883178
sub-2023-01-06-08-SWF702_ses-20230106_behavior+image+ophys,0.72499999909375,0.6516853925261963,0.6863904818738875
sub-2022-06-14-01-SWF702_ses-20220614_behavior+image+ophys,0.4818181813801653,0.6708860751001443,0.5608465115982237
sub-2023-01-09-08-SWF702_ses-20230109_behavior+image+ophys,0.395833332921007,0.5937499990722657,0.4749999514062549
sub-2023-01-05-01-SWF702_ses-20230105_behavior+image+ophys,0.5978260863067109,0.6043956037314334,0.6010928455194285
sub-2023-01-16-08-SWF702_ses-20230116_behavior+image+ophys,0.3907284765624315,0.6145833326931424,0.4777327456145861
sub-2023-01-13-07-SWF702_ses-20230113_behavior+image+ophys,0.46363636321487606,0.607142856420068,0.5257731462323353
sub-2023-01-17-14-SWF702_ses-20230117_behavior+image+ophys,0.5913043473119093,0.6476190470022676,0.6181817677231445
sub-2023-01-19-08-SWF702_ses-20230119_behavior+image+ophys,0.16129032251560874,0.4347826082230624,0.23529407803460872
sub-2023-01-16-15-SWF702_ses-20230116_behavior+image+ophys,0.5210084029235224,0.6813186805699795,0.5904761408027251
sub-2023-01-23-15-SWF702_ses-20230123_behavior+image+ophys,0.4999999995967742,0.6078431366589774,0.5486725163599387
sub-2023-01-23-01-SWF702_ses-20230123_behavior+image+ophys,0.47933884257905884,0.6373626366622389,0.5471697618058072
sub-2023-01-17-07-SWF702_ses-20230117_behavior+image+ophys,0.35877862568032165,0.5465116272714982,0.43317967525324913
sub-2023-01-16-01-SWF702_ses-20230116_behavior+image+ophys,0.33986928082361484,0.6117647051626298,0.43697474363039823
sub-2023-01-09-28-SWF702_ses-20230109_behavior+image+ophys,0.6164383553199475,0.47872340374603894,0.5389221058338457
