worm,precision,recall,f1_score
sub-2022-12-21-06-SWF702_ses-20221221_behavior+image+ophys,0.5194805188058695,0.5970149244820673,0.5555555050250817
sub-2023-01-19-22-SWF702_ses-20230119_behavior+image+ophys,0.17647058816114683,0.4374999995442709,0.251496964875047
sub-2023-01-09-22-SWF702_ses-20230109_behavior+image+ophys,0.6716417900423257,0.4687499995117188,0.5521471901689982
sub-2023-01-17-01-SWF702_ses-20230117_behavior+image+ophys,0.49999999952830193,0.5520833327582466,0.5247524248505097
sub-2022-06-14-13-SWF702_ses-20220614_behavior+image+ophys,0.545454544746163,0.4285714281341108,0.47999995017143365
sub-2022-07-15-12-SWF702_ses-20220715_behavior+image+ophys,0.6329113916039096,0.5319148930511544,0.5780346317885704
sub-2023-01-18-01-SWF702_ses-20230118_behavior+image+ophys,0.4423076918823965,0.5111111105432099,0.47422675389521196
sub-2023-01-16-22-SWF702_ses-20230116_behavior+image+ophys,0.47169811276254897,0.5434782602788281,0.5050504547903325
sub-2023-01-09-15-SWF702_ses-20230109_behavior+image+ophys,0.4273504269851706,0.4901960779507882,0.45662095438377565
sub-2023-01-10-07-SWF702_ses-20230110_behavior+image+ophys,0.5087719293782703,0.5576923071560651,0.5321100413601595
sub-2023-01-10-14-SWF702_ses-20230110_behavior+image+ophys,0.4999999994791667,0.4948453603145924,0.4974092759107678
sub-2023-01-05-18-SWF702_ses-20230105_behavior+image+ophys,0.44067796572823903,0.5842696622648655,0.5024154094331303
sub-2022-07-26-01-SWF702_ses-20220726_behavior+image+ophys,0.05970149244820673,0.05633802808966475,0.057970964450788705
sub-2023-01-19-15-SWF702_ses-20230119_behavior+image+ophys,0.0,0.0,0.0
sub-2022-06-14-07-SWF702_ses-20220614_behavior+image+ophys,0.505263157362881,0.5393258420906452,0.5217390799208459
sub-2023-03-07-01-SWF702_ses-20230307_behavior+image+ophys,0.5714285704081633,0.3636363632231405,0.44444439629630145
sub-2022-07-15-06-SWF702_ses-20220715_behavior+image+ophys,0.25773195849718356,0.3521126755604047,0.2976189984623096
sub-2023-01-23-08-SWF702_ses-20230123_behavior+image+ophys,0.13611111107330245,0.5568181811854339,0.21874996833347074
sub-2022-06-28-01-SWF702_ses-20220628_behavior+image+ophys,0.3939393935414754,0.5064935058357227,0.44318176845945795
sub-2022-06-28-07-SWF702_ses-20220628_behavior+image+ophys,0.6140350866420436,0.4069767437128178,0.4895104408821994
sub-2022-08-02-01-SWF702_ses-20220802_behavior+image+ophys,0.47580645122918835,0.517543859195137,0.4957982689993695
sub-2023-01-23-21-SWF702_ses-20230123_behavior+image+ophys,0.3093922650224352,0.5544554449955887,0.39716307430964776
sub-2022-07-20-01-SWF702_ses-20220720_behavior+image+ophys,0.5124999993593751,0.42268041193538103,0.46327678609595474
sub-2023-01-06-01-SWF702_ses-20230106_behavior+image+ophys,0.21951219498810232,0.46753246692528255,0.29875514298996864
sub-2023-01-06-08-SWF702_ses-20230106_behavior+image+ophys,0.62499999921875,0.5617977521777554,0.5917159257729114
sub-2022-06-14-01-SWF702_ses-20220614_behavior+image+ophys,0.42727272688429757,0.5949367081076751,0.49735444817334823
sub-2023-01-09-08-SWF702_ses-20230109_behavior+image+ophys,0.3333333329861111,0.49999999921875005,0.3999999515000058
sub-2023-01-05-01-SWF702_ses-20230105_behavior+image+ophys,0.5434782602788281,0.5494505488467577,0.5464480368359806
sub-2023-01-16-08-SWF702_ses-20230116_behavior+image+ophys,0.3245033110433753,0.5104166661349827,0.39676108576112296
sub-2023-01-13-07-SWF702_ses-20230113_behavior+image+ophys,0.39090909055371903,0.5119047612953516,0.4432989195132375
sub-2023-01-17-14-SWF702_ses-20230117_behavior+image+ophys,0.5217391299810964,0.5714285708843537,0.545454495061988
sub-2023-01-19-08-SWF702_ses-20230119_behavior+image+ophys,0.12499999994959678,0.33695652137287335,0.18235290159516426
sub-2023-01-16-15-SWF702_ses-20230116_behavior+image+ophys,0.4453781508862369,0.5824175817775631,0.5047618551700728
sub-2023-01-23-15-SWF702_ses-20230123_behavior+image+ophys,0.4274193544940167,0.5196078426278354,0.4690264987313077
sub-2023-01-23-01-SWF702_ses-20230123_behavior+image+ophys,0.40495867735127383,0.5384615378698225,0.4622641015085492
sub-2023-01-17-07-SWF702_ses-20230117_behavior+image+ophys,0.3282442745585922,0.4999999994186047,0.3963133158402233
sub-2023-01-16-01-SWF702_ses-20230116_behavior+image+ophys,0.30718954228288264,0.5529411758200693,0.3949579369430179
sub-2023-01-09-28-SWF702_ses-20230109_behavior+image+ophys,0.493150684255958,0.38297872299683117,0.4311376748252055
