worm,precision,recall,f1_score
sub-11-YAaLR_ophys,0.2279411764286873,0.639175257402487,0.3360433215884182
sub-7-YAaLR_ophys,0.3431372547898244,0.5468749997151693,0.42168669943872406
sub-38-YAaDV_ophys,0.5238095235600907,0.5612244895095794,0.5418718709747916
sub-64-YAaDV_ophys,0.29015544033933793,0.583333333029514,0.3875432080937779
sub-55-YAaDV_ophys,0.2816091953213766,0.5104166664008246,0.36296291700137756
sub-20-YAaLR_ophys,0.43630573234512554,0.7061855666462962,0.5393700313178168
sub-70-YAaLR_ophys,0.7484276724852656,0.6165803105613574,0.6761363137186891
sub-76-YAaDV_ophys,0.26499999993375,0.5492227976428897,0.3575041718236136
sub-56-YAaDV_ophys,0.3406940062016738,0.5510204078821325,0.42105258419647223
sub-62-YAaLR_ophys,0.44736842088444795,0.6296296292964922,0.5230768742789562
