worm,precision,recall,f1_score
sub-11-YAaLR_ophys,0.5039062498031616,0.6649484532654905,0.5733332840276585
sub-7-YAaLR_ophys,0.8580645155754423,0.6927083329725477,0.7665705553139747
sub-38-YAaDV_ophys,0.7808988759657872,0.7091836731075594,0.7433154577397157
sub-64-YAaDV_ophys,0.7989130430440691,0.765624999601237,0.7819148432237469
sub-55-YAaDV_ophys,0.7127659570676778,0.6979166663031684,0.7052631075290895
sub-20-YAaLR_ophys,0.684729063702104,0.7164948449914975,0.7002518388416941
sub-70-YAaLR_ophys,0.7179487175805391,0.7253886006604204,0.7216494341654301
sub-76-YAaDV_ophys,0.6796116501555284,0.7253886006604204,0.7017543356662369
sub-56-YAaDV_ophys,0.6435643561170473,0.6632653057840483,0.653266281341384
sub-62-YAaLR_ophys,0.4227405246580931,0.7671957667898436,0.5451127359397121
